CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalItems,ActiveMonths,TenureDays,PurchaseSpanDays,Country,R,F,M,RFM_Score,RFM_Segment,Churn_90D
14133.0,29,3,605.64,201.88,25,348,2,215,186,United Kingdom,3,2,2,7,Medium Value,1
14135.0,5,10,3190.32,319.03200000000004,82,3364,5,272,267,United Kingdom,5,5,5,15,Very High Value,0
14145.0,56,3,2851.2,950.4,6,576,2,117,61,United Kingdom,2,2,5,9,Medium Value,0
14146.0,154,2,1903.73,951.865,62,811,2,257,103,United Kingdom,1,1,4,6,Lower Value,0
14156.0,14,35,84977.35,2427.924285714286,596,40582,9,271,257,EIRE,4,5,5,14,Very High Value,0
14159.0,44,6,2160.34,360.0566666666667,343,1916,4,262,218,United Kingdom,3,4,4,11,High Value,0
14161.0,115,3,1097.6200000000001,365.8733333333334,87,450,3,269,154,United Kingdom,1,2,3,6,Lower Value,1
14162.0,73,2,289.36,144.68,25,142,2,192,119,United Kingdom,2,1,1,4,Lower Value,1
14163.0,52,3,1659.39,553.13,31,589,3,139,87,United Kingdom,3,2,4,9,Medium Value,0
14167.0,65,3,389.85,129.95000000000002,23,103,3,231,166,United Kingdom,2,2,1,5,Lower Value,0
14175.0,71,2,1205.99,602.995,58,626,2,229,158,United Kingdom,2,1,3,6,Lower Value,0
14176.0,197,4,576.9000000000001,144.22500000000002,28,209,3,267,70,United Kingdom,1,3,2,6,Lower Value,1
14178.0,43,2,296.82,148.41,74,273,2,82,39,United Kingdom,3,1,1,5,Lower Value,0
14180.0,6,21,4110.12,195.72,107,619,9,272,266,United Kingdom,5,5,5,15,Very High Value,0
14188.0,9,4,1383.46,345.865,25,783,4,210,201,United Kingdom,5,3,3,11,High Value,0
14189.0,13,10,2906.96,290.696,119,2450,8,268,255,United Kingdom,5,5,5,15,Very High Value,0
14191.0,8,7,2258.26,322.60857142857145,71,1388,4,120,112,United Kingdom,5,4,4,13,Very High Value,0
14194.0,6,12,5666.45,472.20416666666665,203,3243,6,208,202,United Kingdom,5,5,5,15,Very High Value,0
14195.0,101,2,1012.0,506.0,7,760,2,152,51,United Kingdom,1,1,3,5,Lower Value,1
14198.0,45,2,356.95,178.475,21,167,2,139,94,United Kingdom,3,1,1,5,Lower Value,0
14201.0,49,5,521.24,104.248,19,360,5,259,210,United Kingdom,3,4,1,8,Medium Value,0
14209.0,21,5,1876.33,375.26599999999996,54,657,5,232,211,United Kingdom,4,4,4,12,High Value,0
14210.0,5,6,1905.8400000000001,317.64000000000004,66,760,6,271,266,United Kingdom,5,4,4,13,Very High Value,1
14211.0,107,5,909.89,181.978,44,497,3,195,88,United Kingdom,1,4,3,8,Medium Value,0
14214.0,56,3,899.16,299.71999999999997,56,671,3,177,121,United Kingdom,2,2,3,7,Medium Value,0
14215.0,86,4,1098.27,274.5675,58,589,3,268,182,United Kingdom,2,3,3,8,Medium Value,0
14217.0,55,9,1085.0,120.55555555555556,49,336,8,266,211,United Kingdom,2,5,3,10,High Value,0
14220.0,147,2,632.4000000000001,316.20000000000005,21,272,2,258,111,United Kingdom,1,1,2,4,Lower Value,1
14221.0,13,7,2617.01,373.85857142857145,91,1546,5,239,226,United Kingdom,5,4,4,13,Very High Value,0
14223.0,57,2,656.59,328.295,35,391,2,164,107,United Kingdom,2,1,2,5,Lower Value,0
14224.0,10,4,1009.73,252.4325,105,483,4,220,210,United Kingdom,5,3,3,11,High Value,1
14226.0,110,2,1692.0,846.0,40,1075,2,169,59,United Kingdom,1,1,4,6,Lower Value,0
14227.0,96,7,2399.52,342.7885714285714,104,1279,3,184,88,United Kingdom,1,4,4,9,Medium Value,0
14229.0,191,2,762.13,381.065,23,303,2,233,42,United Kingdom,1,1,2,4,Lower Value,0
14231.0,83,3,925.71,308.57,47,409,3,188,105,United Kingdom,2,2,3,7,Medium Value,1
14232.0,15,4,1573.33,393.3325,71,1503,4,164,149,United Kingdom,4,3,4,11,High Value,0
14233.0,111,3,959.1,319.7,15,410,3,217,106,United Kingdom,1,2,3,6,Lower Value,0
14235.0,57,4,2802.86,700.715,62,1841,3,160,103,United Kingdom,2,3,5,10,High Value,0
14239.0,30,7,1415.54,202.22,63,654,6,216,186,United Kingdom,3,4,3,10,High Value,0
14242.0,134,2,280.55,140.275,13,123,2,225,91,United Kingdom,1,1,1,3,Lower Value,1
14243.0,40,7,1990.78,284.39714285714285,86,866,6,265,225,United Kingdom,3,4,4,11,High Value,0
14245.0,119,2,1693.45,846.725,107,976,2,163,44,United Kingdom,1,1,4,6,Lower Value,1
14246.0,10,3,1474.06,491.3533333333333,57,804,3,145,135,United Kingdom,5,2,3,10,High Value,1
14256.0,160,2,969.0600000000001,484.53000000000003,51,414,2,264,104,United Kingdom,1,1,3,5,Lower Value,1
14257.0,23,4,2725.84,681.46,84,1338,4,218,195,United Kingdom,4,3,5,12,High Value,0
14258.0,51,7,9386.32,1340.902857142857,52,5420,6,237,186,United Kingdom,3,4,5,12,High Value,0
14262.0,7,3,855.0,285.0,42,593,3,140,133,United Kingdom,5,2,2,9,Medium Value,0
14264.0,54,2,333.97,166.985,15,70,2,145,91,United Kingdom,3,1,1,5,Lower Value,1
14265.0,9,2,530.18,265.09,31,330,2,48,39,Unspecified,5,1,1,7,Medium Value,1
14267.0,62,3,1516.24,505.41333333333336,25,530,2,160,98,United Kingdom,2,2,4,8,Medium Value,1
14273.0,36,3,450.05,150.01666666666668,18,196,3,142,106,United Kingdom,3,2,1,6,Lower Value,0
14276.0,80,2,720.4,360.2,37,512,2,189,109,United Kingdom,2,1,2,5,Lower Value,0
14282.0,9,9,2467.54,274.1711111111111,58,1788,6,267,258,United Kingdom,5,5,4,14,Very High Value,0
14289.0,34,5,832.78,166.55599999999998,33,278,5,189,155,United Kingdom,3,4,2,9,Medium Value,1
14291.0,20,7,2355.54,336.5057142857143,96,1478,4,175,155,United Kingdom,4,4,4,12,High Value,0
14292.0,45,4,2590.21,647.5525,50,825,3,182,137,United Kingdom,3,3,4,10,High Value,0
14293.0,47,3,739.41,246.47,40,427,3,268,221,United Kingdom,3,2,2,7,Medium Value,1
14298.0,23,36,35591.84,988.6622222222221,665,42823,9,260,237,United Kingdom,4,5,5,14,Very High Value,0
14299.0,7,5,2437.14,487.428,70,922,3,265,258,United Kingdom,5,4,4,13,Very High Value,0
14307.0,34,4,2307.89,576.9725,119,1711,4,273,239,United Kingdom,3,3,4,10,High Value,0
14309.0,68,6,1310.02,218.33666666666667,57,964,4,258,190,United Kingdom,2,4,3,9,Medium Value,0
14312.0,86,4,854.59,213.6475,42,385,4,237,151,United Kingdom,2,3,2,7,Medium Value,0
14315.0,29,5,1550.15,310.03000000000003,49,689,4,166,137,United Kingdom,3,4,4,11,High Value,0
14320.0,106,2,477.79,238.895,29,325,2,232,126,United Kingdom,1,1,1,3,Lower Value,1
14321.0,16,3,900.65,300.21666666666664,75,1516,3,233,217,United Kingdom,4,2,3,9,Medium Value,0
14323.0,14,2,605.0600000000001,302.53000000000003,32,350,2,138,124,United Kingdom,4,1,2,7,Medium Value,1
14329.0,8,4,3485.03,871.2575,169,2184,4,229,221,United Kingdom,5,3,5,13,Very High Value,0
14334.0,22,6,2013.51,335.585,87,1427,6,258,236,United Kingdom,4,4,4,12,High Value,0
14336.0,98,3,1114.39,371.46333333333337,53,989,2,176,78,United Kingdom,1,2,3,6,Lower Value,0
14338.0,61,2,588.22,294.11,30,335,2,96,35,United Kingdom,2,1,2,5,Lower Value,1
14341.0,30,6,1139.52,189.92,54,709,4,218,188,United Kingdom,3,4,3,10,High Value,0
14342.0,37,2,419.74,209.87,11,176,2,110,73,United Kingdom,3,1,1,5,Lower Value,0
14344.0,27,8,889.9300000000001,111.24125000000001,56,477,5,268,241,United Kingdom,4,5,3,12,High Value,1
14346.0,20,2,1021.58,510.79,55,605,2,197,177,United Kingdom,4,1,3,8,Medium Value,1
14352.0,57,4,1078.96,269.74,44,538,3,173,116,United Kingdom,2,3,3,8,Medium Value,1
14364.0,8,8,3717.35,464.66875,61,1967,4,111,103,United Kingdom,5,5,5,15,Very High Value,1
14367.0,37,10,5419.7,541.97,209,2562,5,176,139,United Kingdom,3,5,5,13,Very High Value,0
14377.0,91,2,617.05,308.525,11,219,2,162,71,United Kingdom,2,1,2,5,Lower Value,1
14388.0,21,5,1835.11,367.022,80,1179,5,272,251,United Kingdom,4,4,4,12,High Value,0
14390.0,44,4,1590.71,397.6775,95,739,4,272,228,United Kingdom,3,3,4,10,High Value,0
14395.0,77,6,1952.32,325.38666666666666,114,970,6,272,195,United Kingdom,2,4,4,10,High Value,0
14397.0,9,9,856.0,95.11111111111111,13,652,4,113,104,United Kingdom,5,5,2,12,High Value,0
14401.0,7,9,2766.2999999999997,307.3666666666666,76,3273,5,259,252,United Kingdom,5,5,5,15,Very High Value,0
14403.0,30,4,1475.81,368.9525,17,519,4,147,117,United Kingdom,3,3,3,9,Medium Value,1
14404.0,8,5,1322.52,264.504,64,769,5,269,261,United Kingdom,5,4,3,12,High Value,0
14407.0,7,6,2157.73,359.62166666666667,67,1415,4,176,169,United Kingdom,5,4,4,13,Very High Value,1
14408.0,30,5,1989.01,397.802,59,1290,4,164,134,United Kingdom,3,4,4,11,High Value,0
14409.0,22,5,1943.73,388.746,36,1160,4,268,246,United Kingdom,4,4,4,12,High Value,0
14410.0,41,7,975.1800000000001,139.3114285714286,123,484,5,205,164,United Kingdom,3,4,3,10,High Value,0
14414.0,9,5,1137.08,227.416,68,1786,3,258,249,United Kingdom,5,4,3,12,High Value,0
14415.0,23,8,3305.88,413.235,173,1596,8,260,237,United Kingdom,4,5,5,14,Very High Value,0
14419.0,152,2,307.14,153.57,45,161,2,264,112,United Kingdom,1,1,1,3,Lower Value,0
14422.0,70,2,1032.15,516.075,57,541,2,167,97,United Kingdom,2,1,3,6,Lower Value,0
14426.0,40,6,2885.58,480.93,151,1603,4,212,172,United Kingdom,3,4,5,12,High Value,0
14428.0,139,2,330.62,165.31,25,145,2,225,86,United Kingdom,1,1,1,3,Lower Value,0
14440.0,216,2,1185.71,592.855,25,341,2,265,49,United Kingdom,1,1,3,5,Lower Value,0
14442.0,104,2,1589.82,794.91,58,482,2,216,112,Channel Islands,1,1,4,6,Lower Value,1
14443.0,38,3,991.52,330.50666666666666,58,666,3,268,230,United Kingdom,3,2,3,8,Medium Value,0
14447.0,96,2,601.03,300.515,34,313,2,180,84,United Kingdom,1,1,2,4,Lower Value,0
14449.0,146,2,399.91,199.955,98,333,2,272,126,United Kingdom,1,1,1,3,Lower Value,0
14450.0,80,3,483.25,161.08333333333334,32,241,3,220,140,United Kingdom,2,2,1,5,Lower Value,1
14460.0,10,3,434.34,144.78,14,881,3,210,200,United Kingdom,5,2,1,8,Medium Value,1
14461.0,48,3,2103.06,701.02,173,766,3,161,113,United Kingdom,3,2,4,9,Medium Value,1
14462.0,20,9,1510.65,167.85000000000002,126,678,7,239,219,United Kingdom,4,5,4,13,Very High Value,0
14463.0,70,2,309.42,154.71,4,127,2,105,35,United Kingdom,2,1,1,4,Lower Value,0
14465.0,146,3,1038.44,346.1466666666667,107,398,2,202,56,United Kingdom,1,2,3,6,Lower Value,1
14466.0,15,5,1580.45,316.09000000000003,28,597,5,272,257,United Kingdom,4,4,4,12,High Value,0
14472.0,3,8,1852.67,231.58375,153,1135,7,255,252,United Kingdom,5,5,4,14,Very High Value,1
14475.0,86,2,622.1700000000001,311.08500000000004,23,243,2,204,118,United Kingdom,2,1,2,5,Lower Value,0
14477.0,84,2,523.0,261.5,3,300,2,197,113,United Kingdom,2,1,1,4,Lower Value,0
14479.0,153,2,316.25,158.125,18,117,2,265,112,United Kingdom,1,1,1,3,Lower Value,1
14481.0,64,2,636.51,318.255,25,489,2,187,123,United Kingdom,2,1,2,5,Lower Value,1
14491.0,75,2,340.93,170.465,17,139,2,272,197,United Kingdom,2,1,1,4,Lower Value,1
14496.0,211,2,538.8100000000001,269.40500000000003,16,159,2,273,62,United Kingdom,1,1,1,3,Lower Value,1
14498.0,16,4,1281.79,320.4475,104,689,4,261,245,United Kingdom,4,3,3,10,High Value,0
14499.0,33,2,367.81,183.905,71,188,2,178,145,United Kingdom,3,1,1,5,Lower Value,0
14500.0,12,2,335.85,167.925,5,107,2,89,77,United Kingdom,5,1,1,7,Medium Value,0
14501.0,83,2,251.21,125.605,9,161,2,219,136,United Kingdom,2,1,1,4,Lower Value,1
14502.0,49,7,1163.22,166.17428571428573,201,532,5,213,164,United Kingdom,3,4,3,10,High Value,0
14504.0,143,3,542.71,180.90333333333334,81,263,2,178,35,United Kingdom,1,2,1,4,Lower Value,0
14505.0,9,6,4222.74,703.79,388,1922,5,262,253,United Kingdom,5,4,5,14,Very High Value,0
14506.0,62,3,818.96,272.9866666666667,82,251,3,269,207,United Kingdom,2,2,2,6,Lower Value,0
14507.0,1,4,924.6899999999999,231.17249999999999,71,478,3,176,175,United Kingdom,5,3,3,11,High Value,0
14512.0,87,2,275.28,137.64,19,122,2,132,45,United Kingdom,2,1,1,4,Lower Value,1
14513.0,0,3,455.59000000000003,151.86333333333334,11,361,3,188,188,United Kingdom,5,2,1,8,Medium Value,1
14514.0,101,2,403.11,201.555,36,173,2,231,130,United Kingdom,1,1,1,3,Lower Value,0
14524.0,78,5,1028.8700000000001,205.77400000000003,113,416,4,260,182,United Kingdom,2,4,3,9,Medium Value,0
14525.0,0,7,2820.29,402.8985714285714,163,1720,6,261,261,United Kingdom,5,4,5,14,Very High Value,0
14527.0,7,39,5136.4,131.70256410256408,257,1274,9,269,262,United Kingdom,5,5,5,15,Very High Value,0
14530.0,28,4,1957.47,489.3675,99,832,4,196,168,United Kingdom,4,3,4,11,High Value,0
14532.0,136,4,932.85,233.2125,45,284,4,252,116,United Kingdom,1,3,3,7,Medium Value,1
14533.0,12,2,734.98,367.49,23,912,2,252,240,United Kingdom,5,1,2,8,Medium Value,0
14534.0,19,13,2899.75,223.05769230769232,257,1448,8,218,199,United Kingdom,4,5,5,14,Very High Value,0
14535.0,27,2,1652.81,826.405,166,966,2,148,121,United Kingdom,4,1,4,9,Medium Value,0
14541.0,68,7,1307.35,186.7642857142857,70,597,5,219,151,United Kingdom,2,4,3,9,Medium Value,0
14543.0,8,13,3234.5,248.80769230769232,37,595,8,264,256,United Kingdom,5,5,5,15,Very High Value,0
14546.0,101,2,874.88,437.44,126,501,2,148,47,United Kingdom,1,1,2,4,Lower Value,0
14548.0,50,2,652.8,326.4,2,256,2,217,167,United Kingdom,3,1,2,6,Lower Value,1
14553.0,118,2,312.32,156.16,35,182,2,239,121,United Kingdom,1,1,1,3,Lower Value,0
14560.0,9,13,1414.0,108.76923076923077,24,265,8,257,248,United Kingdom,5,5,3,13,Very High Value,0
14562.0,27,6,1954.8500000000001,325.80833333333334,103,899,5,204,177,United Kingdom,4,4,4,12,High Value,0
14565.0,13,3,2560.32,853.44,99,1371,3,261,248,United Kingdom,5,2,4,11,High Value,0
14572.0,10,5,2063.2400000000002,412.648,153,1183,4,224,214,United Kingdom,5,4,4,13,Very High Value,0
14573.0,79,9,1639.82,182.20222222222222,127,534,5,272,193,United Kingdom,2,5,4,11,High Value,1
14577.0,63,3,646.64,215.54666666666665,70,280,3,262,199,United Kingdom,2,2,2,6,Lower Value,0
14583.0,44,4,741.72,185.43,172,552,3,105,61,United Kingdom,3,3,2,8,Medium Value,1
14587.0,84,8,1452.68,181.585,166,716,6,231,147,United Kingdom,2,5,3,10,High Value,0
14606.0,3,69,9280.05,134.49347826086955,707,4733,9,273,270,United Kingdom,5,5,5,15,Very High Value,0
14609.0,43,3,486.36,162.12,2,6306,3,196,153,United Kingdom,3,2,1,6,Lower Value,0
14616.0,142,3,406.08000000000004,135.36,2,104,3,217,75,United Kingdom,1,2,1,4,Lower Value,1
14620.0,105,2,412.78000000000003,206.39000000000001,26,214,2,183,78,United Kingdom,1,1,1,3,Lower Value,1
14621.0,56,3,1002.9100000000001,334.30333333333334,45,410,3,258,202,United Kingdom,2,2,3,7,Medium Value,0
14623.0,16,3,606.16,202.0533333333333,88,265,3,135,119,United Kingdom,4,2,2,8,Medium Value,0
14625.0,96,2,899.63,449.815,51,335,2,261,165,United Kingdom,1,1,3,5,Lower Value,1
14626.0,22,2,1571.29,785.645,64,879,2,133,111,United Kingdom,4,1,4,9,Medium Value,0
14631.0,135,2,630.08,315.04,24,352,2,198,63,United Kingdom,1,1,2,4,Lower Value,0
14639.0,20,4,1989.23,497.3075,93,789,3,261,241,United Kingdom,4,3,4,11,High Value,0
14640.0,27,4,1483.3600000000001,370.84000000000003,63,572,4,127,100,United Kingdom,4,3,3,10,High Value,0
14643.0,70,2,693.8100000000001,346.90500000000003,30,815,2,258,188,United Kingdom,2,1,2,5,Lower Value,1
14645.0,56,2,597.09,298.545,28,381,2,175,119,United Kingdom,2,1,2,5,Lower Value,1
14646.0,5,40,176355.94,4408.8985,492,126731,9,254,249,Netherlands,5,5,5,15,Very High Value,0
14656.0,69,2,291.05,145.525,73,120,2,183,114,United Kingdom,2,1,1,4,Lower Value,1
14657.0,55,3,638.94,212.98000000000002,83,339,3,226,171,United Kingdom,2,2,2,6,Lower Value,0
14659.0,45,6,1641.55,273.59166666666664,107,767,6,215,170,United Kingdom,3,4,4,11,High Value,0
14662.0,134,3,512.28,170.76,82,322,3,216,82,United Kingdom,1,2,1,4,Lower Value,0
14667.0,13,17,5428.66,319.33294117647057,265,3103,9,268,255,United Kingdom,5,5,5,15,Very High Value,0
14669.0,141,3,1259.24,419.74666666666667,158,770,2,232,91,United Kingdom,1,2,3,6,Lower Value,1
14672.0,134,2,765.5500000000001,382.77500000000003,58,454,2,236,102,United Kingdom,1,1,2,4,Lower Value,1
14676.0,47,4,1690.92,422.73,19,1824,3,183,136,United Kingdom,3,3,4,10,High Value,0
14680.0,21,13,24196.4,1861.2615384615385,70,11548,9,271,250,United Kingdom,4,5,5,14,Very High Value,0
14684.0,115,2,493.44,246.72,140,270,2,262,147,United Kingdom,1,1,1,3,Lower Value,0
14688.0,29,15,3831.37,255.42466666666667,110,2748,9,273,244,United Kingdom,3,5,5,13,Very High Value,0
14692.0,37,4,591.55,147.8875,53,265,4,222,185,United Kingdom,3,3,2,8,Medium Value,1
14696.0,19,5,1458.54,291.70799999999997,83,1086,5,273,254,United Kingdom,4,4,3,11,High Value,0
14700.0,89,2,1541.1,770.55,56,848,2,138,49,United Kingdom,2,1,4,7,Medium Value,0
14701.0,72,7,1941.43,277.34714285714284,188,666,5,216,144,United Kingdom,2,4,4,10,High Value,0
14702.0,16,9,1651.25,183.47222222222223,106,636,7,265,249,United Kingdom,4,5,4,13,Very High Value,0
14704.0,42,2,207.5,103.75,56,101,2,80,38,United Kingdom,3,1,1,5,Lower Value,0
14708.0,54,2,701.1800000000001,350.59000000000003,12,410,2,268,214,United Kingdom,3,1,2,6,Lower Value,1
14709.0,12,8,3364.44,420.555,64,1662,7,258,246,United Kingdom,5,5,5,15,Very High Value,0
14711.0,9,8,2056.73,257.09125,146,705,5,162,153,United Kingdom,5,5,4,14,Very High Value,0
14713.0,27,8,1821.8799999999999,227.73499999999999,121,1125,6,265,238,United Kingdom,4,5,4,13,Very High Value,0
14715.0,198,2,247.45000000000002,123.72500000000001,21,128,2,231,33,United Kingdom,1,1,1,3,Lower Value,0
14719.0,79,2,488.12,244.06,70,398,2,149,70,United Kingdom,2,1,1,4,Lower Value,0
14730.0,7,5,872.13,174.426,142,509,4,176,169,United Kingdom,5,4,2,11,High Value,0
14732.0,43,5,1618.3,323.65999999999997,72,960,5,239,196,United Kingdom,3,4,4,11,High Value,0
14733.0,10,11,9044.2,822.2,98,3645,8,267,257,United Kingdom,5,5,5,15,Very High Value,0
14735.0,10,22,3496.31,158.9231818181818,66,1321,9,258,248,United Kingdom,5,5,5,15,Very High Value,0
14737.0,28,2,1081.75,540.875,13,303,2,253,225,United Kingdom,4,1,3,8,Medium Value,1
14738.0,33,5,757.6500000000001,151.53000000000003,28,351,4,216,183,United Kingdom,3,4,2,9,Medium Value,0
14739.0,119,3,1307.6200000000001,435.8733333333334,23,1074,3,267,148,United Kingdom,1,2,3,6,Lower Value,0
14740.0,97,3,1448.21,482.7366666666667,85,735,3,183,86,United Kingdom,1,2,3,6,Lower Value,1
14741.0,13,4,864.96,216.24,25,558,3,272,259,United Kingdom,5,3,2,10,High Value,0
14744.0,197,5,928.03,185.606,14,519,3,266,69,United Kingdom,1,4,3,8,Medium Value,0
14745.0,12,5,1220.26,244.052,46,1038,4,185,173,United Kingdom,5,4,3,12,High Value,1
14748.0,23,4,1118.77,279.6925,75,1061,3,268,245,United Kingdom,4,3,3,10,High Value,0
14755.0,12,7,2867.68,409.6685714285714,103,1241,7,234,222,United Kingdom,5,5,5,15,Very High Value,0
14758.0,44,4,1484.06,371.015,54,419,4,159,115,United Kingdom,3,3,3,9,Medium Value,1
14759.0,12,2,870.85,435.425,47,247,2,132,120,United Kingdom,5,1,2,8,Medium Value,1
14765.0,12,2,95.5,47.75,8,22,2,76,64,United Kingdom,5,1,1,7,Medium Value,0
14766.0,68,4,1531.32,382.83,85,984,4,266,198,United Kingdom,2,3,4,9,Medium Value,0
14769.0,8,6,6284.84,1047.4733333333334,478,4329,6,257,249,United Kingdom,5,4,5,14,Very High Value,0
14770.0,132,2,876.4200000000001,438.21000000000004,49,490,2,223,91,United Kingdom,1,1,2,4,Lower Value,1
14775.0,37,2,701.46,350.73,39,802,2,272,235,United Kingdom,3,1,2,6,Lower Value,0
14776.0,5,8,1862.22,232.7775,44,2230,6,212,207,United Kingdom,5,5,4,14,Very High Value,0
14778.0,27,2,730.86,365.43,34,306,2,208,181,United Kingdom,4,1,2,7,Medium Value,1
14779.0,180,3,386.15,128.71666666666667,40,84,2,223,43,United Kingdom,1,2,1,4,Lower Value,1
14790.0,19,2,364.04,182.02,22,384,2,153,134,United Kingdom,4,1,1,6,Lower Value,0
14794.0,103,4,679.54,169.885,37,311,3,234,131,United Kingdom,1,3,2,6,Lower Value,0
14796.0,7,13,5748.12,442.1630769230769,325,4384,9,266,259,United Kingdom,5,5,5,15,Very High Value,0
14798.0,44,2,97.4,48.7,7,104,2,210,166,United Kingdom,3,1,1,5,Lower Value,0
14800.0,9,9,3832.49,425.8322222222222,209,3154,7,269,260,United Kingdom,5,5,5,15,Very High Value,0
14803.0,62,3,845.5500000000001,281.85,35,370,3,192,130,United Kingdom,2,2,2,6,Lower Value,1
14810.0,3,10,1866.78,186.678,97,912,8,269,266,United Kingdom,5,5,4,14,Very High Value,0
14817.0,100,2,1110.34,555.17,52,655,2,177,77,United Kingdom,1,1,3,5,Lower Value,1
14818.0,69,2,409.63,204.815,23,202,2,153,84,United Kingdom,2,1,1,4,Lower Value,0
14825.0,27,7,1333.47,190.49571428571429,68,540,6,268,241,United Kingdom,4,5,3,12,High Value,0
14828.0,96,3,2139.76,713.2533333333334,17,2172,3,236,140,United Kingdom,1,2,4,7,Medium Value,1
14829.0,84,3,531.63,177.21,33,364,2,272,188,United Kingdom,2,2,1,5,Lower Value,0
14834.0,20,2,429.3,214.65,18,180,2,140,120,United Kingdom,4,1,1,6,Lower Value,0
14837.0,5,3,1345.56,448.52,82,1226,3,101,96,United Kingdom,5,2,3,10,High Value,0
14841.0,79,4,2375.57,593.8925,88,1235,4,258,179,United Kingdom,2,3,4,9,Medium Value,0
14842.0,91,2,1688.48,844.24,77,633,2,208,117,United Kingdom,2,1,4,7,Medium Value,0
14844.0,23,3,2257.6800000000003,752.5600000000001,64,1301,3,141,118,United Kingdom,4,2,4,10,High Value,0
14849.0,19,15,5025.25,335.01666666666665,115,3624,8,273,254,United Kingdom,4,5,5,14,Very High Value,0
14852.0,40,4,1634.21,408.5525,54,1013,3,152,112,United Kingdom,3,3,4,10,High Value,0
14854.0,33,6,2281.83,380.305,95,1429,4,174,141,United Kingdom,3,4,4,11,High Value,0
14866.0,5,4,1163.9,290.975,25,552,3,266,261,United Kingdom,5,3,3,11,High Value,0
14867.0,85,3,710.28,236.76,31,328,3,236,151,United Kingdom,2,2,2,6,Lower Value,1
14868.0,20,4,1297.07,324.2675,59,689,3,133,113,United Kingdom,4,3,3,10,High Value,0
14871.0,78,3,335.3,111.76666666666667,44,109,3,260,182,United Kingdom,2,2,1,5,Lower Value,1
14875.0,7,2,1465.32,732.66,46,558,2,162,155,United Kingdom,5,1,3,9,Medium Value,1
14878.0,73,6,1083.02,180.50333333333333,51,627,5,258,185,United Kingdom,2,4,3,9,Medium Value,0
14880.0,85,2,347.67,173.835,25,237,2,188,103,United Kingdom,2,1,1,4,Lower Value,0
14883.0,63,2,358.48,179.24,25,322,2,111,48,United Kingdom,2,1,1,4,Lower Value,0
14891.0,48,2,554.38,277.19,30,505,2,87,39,United Kingdom,3,1,2,6,Lower Value,1
14895.0,10,10,6081.71,608.171,183,2426,6,190,180,United Kingdom,5,5,5,15,Very High Value,0
14896.0,104,2,468.77000000000004,234.38500000000002,43,279,2,265,161,United Kingdom,1,1,1,3,Lower Value,1
14898.0,34,5,991.18,198.236,60,852,5,271,237,United Kingdom,3,4,3,10,High Value,0
14901.0,1,5,822.12,164.424,50,409,2,272,271,United Kingdom,5,4,2,11,High Value,0
14903.0,24,4,2398.62,599.655,195,1330,4,178,154,United Kingdom,4,3,4,11,High Value,0
14905.0,57,2,616.15,308.075,14,287,2,133,76,United Kingdom,2,1,2,5,Lower Value,1
14907.0,47,4,1931.82,482.955,86,933,2,267,220,United Kingdom,3,3,4,10,High Value,0
14911.0,5,106,74381.01,701.7076415094339,1190,39424,9,273,268,EIRE,5,5,5,15,Very High Value,0
14913.0,83,3,917.15,305.71666666666664,57,1362,3,259,176,United Kingdom,2,2,3,7,Medium Value,0
14916.0,49,2,701.28,350.64,42,604,2,224,175,United Kingdom,3,1,2,6,Lower Value,0
14918.0,15,2,1610.15,805.075,39,675,2,54,39,United Kingdom,4,1,4,9,Medium Value,1
14930.0,8,3,2362.96,787.6533333333333,116,1160,2,174,166,Channel Islands,5,2,4,11,High Value,1
14931.0,106,2,586.0,293.0,10,98,2,140,34,Channel Islands,1,1,2,4,Lower Value,0
14936.0,8,3,5072.88,1690.96,124,2352,3,175,167,Channel Islands,5,2,5,12,High Value,0
14944.0,44,6,2507.73,417.955,63,1383,4,196,152,United Kingdom,3,4,4,11,High Value,0
14948.0,9,3,556.87,185.62333333333333,35,361,3,119,110,United Kingdom,5,2,2,9,Medium Value,0
14952.0,106,7,3534.61,504.94428571428574,82,1787,3,264,158,United Kingdom,1,5,5,11,High Value,0
14958.0,47,3,483.73,161.24333333333334,33,128,3,145,98,United Kingdom,3,2,1,6,Lower Value,1
14959.0,9,3,537.32,179.10666666666668,33,400,3,196,187,United Kingdom,5,2,1,8,Medium Value,0
14961.0,54,6,3906.98,651.1633333333333,140,2152,4,260,206,United Kingdom,3,4,5,12,High Value,0
14970.0,37,3,1119.75,373.25,10,165,3,216,179,United Kingdom,3,2,3,8,Medium Value,0
14973.0,7,3,1314.45,438.15000000000003,29,369,3,125,118,United Kingdom,5,2,3,10,High Value,1
14976.0,1,4,559.96,139.99,38,162,4,226,225,United Kingdom,5,3,2,10,High Value,0
14978.0,135,4,1527.23,381.8075,120,415,3,230,95,United Kingdom,1,3,4,8,Medium Value,0
14985.0,98,2,292.01,146.005,78,256,2,258,160,United Kingdom,1,1,1,3,Lower Value,1
14998.0,70,2,414.87,207.435,70,258,2,141,71,United Kingdom,2,1,1,4,Lower Value,1
15002.0,15,4,1641.76,410.44,93,862,4,267,252,United Kingdom,4,3,4,11,High Value,1
15005.0,8,19,4314.23,227.06473684210525,273,2883,9,266,258,United Kingdom,5,5,5,15,Very High Value,0
